fonte,tipo,termo,conteudo,relevancia,regiao,cliente,fonte_busca,categoria,data_coleta,valor,url,buscador,posicao,canal,video_id,publicado_em,autor,likes,video_titulo,desenvolvedor,rating,installs,app_id,app
Google Suggest,sugestao,bitcoin,bitcoin moeda,559.0,br,chrome,web,expansao_m,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin monthly returns,558.0,br,chrome,web,expansao_m,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin mvrv,557.0,br,chrome,web,expansao_m,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin medo e ganancia,556.0,br,chrome,web,expansao_m,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin maxima historica,555.0,br,chrome,web,expansao_m,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin magazine pro,554.0,br,chrome,web,expansao_m,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin mining app,553.0,br,chrome,web,expansao_m,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin maior valor,552.0,br,chrome,web,expansao_m,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin mineração,551.0,br,chrome,web,expansao_m,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin mercado pago,550.0,br,chrome,web,expansao_m,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin nubank,850.0,br,chrome,web,expansao_n,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin news,602.0,br,chrome,web,expansao_n,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin now,601.0,br,chrome,web,expansao_n,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin na b3,600.0,br,chrome,web,expansao_n,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin network,559.0,br,chrome,web,expansao_n,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin nodes,558.0,br,chrome,web,expansao_n,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin na xp,557.0,br,chrome,web,expansao_n,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin no mercado pago,556.0,br,chrome,web,expansao_n,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin na rico,555.0,br,chrome,web,expansao_n,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin no inicio,554.0,br,chrome,web,expansao_n,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin no picpay,553.0,br,chrome,web,expansao_n,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin notícias hoje,552.0,br,chrome,web,expansao_n,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin now usd,551.0,br,chrome,web,expansao_n,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin na bolsa,550.0,br,chrome,web,expansao_n,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin o que é,1250.0,br,chrome,web,expansao_o,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin ontem,750.0,br,chrome,web,expansao_o,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin onde comprar,602.0,br,chrome,web,expansao_o,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin o que esta acontecendo,601.0,br,chrome,web,expansao_o,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,http://bitcoin.org,600.0,br,chrome,web,expansao_o,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin o que significa,559.0,br,chrome,web,expansao_o,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin o que é e como funciona,558.0,br,chrome,web,expansao_o,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin online,557.0,br,chrome,web,expansao_o,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin o q é,556.0,br,chrome,web,expansao_o,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin ou ethereum,555.0,br,chrome,web,expansao_o,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin ouro,554.0,br,chrome,web,expansao_o,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin outubro 2021,553.0,br,chrome,web,expansao_o,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin outubro 2025,552.0,br,chrome,web,expansao_o,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin otc,551.0,br,chrome,web,expansao_o,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin o que esperar,550.0,br,chrome,web,expansao_o,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin preço,1251.0,br,chrome,web,expansao_p,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin para real,601.0,br,chrome,web,expansao_p,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin preço dolar,600.0,br,chrome,web,expansao_p,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin previsão,559.0,br,chrome,web,expansao_p,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin para dolar,558.0,br,chrome,web,expansao_p,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin preço hoje,557.0,br,chrome,web,expansao_p,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin pizza day,556.0,br,chrome,web,expansao_p,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin price brl,555.0,br,chrome,web,expansao_p,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin p2p,554.0,br,chrome,web,expansao_p,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin puzzle,553.0,br,chrome,web,expansao_p,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin previsão 2030,552.0,br,chrome,web,expansao_p,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin pode subir,551.0,br,chrome,web,expansao_p,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin paga imposto de renda,550.0,br,chrome,web,expansao_p,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin queda,1250.0,br,chrome,web,expansao_q,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin quando surgiu,850.0,br,chrome,web,expansao_q,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin quanto vale,650.0,br,chrome,web,expansao_q,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin quando lançou,601.0,br,chrome,web,expansao_q,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin quem criou,600.0,br,chrome,web,expansao_q,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin quanto custa,559.0,br,chrome,web,expansao_q,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin quando foi criado,558.0,br,chrome,web,expansao_q,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin queda hoje,557.0,br,chrome,web,expansao_q,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin quantos existem,556.0,br,chrome,web,expansao_q,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin queda motivo,555.0,br,chrome,web,expansao_q,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin quando lançou valor,554.0,br,chrome,web,expansao_q,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin qual o valor,553.0,br,chrome,web,expansao_q,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin qual a tendencia,552.0,br,chrome,web,expansao_q,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin quantile model,551.0,br,chrome,web,expansao_q,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin quando comprar,550.0,br,chrome,web,expansao_q,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin real dolar,601.0,br,chrome,web,expansao_r,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin rainbow chart,600.0,br,chrome,web,expansao_r,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin red pill 3a edição pdf download,560.0,br,chrome,web,expansao_r,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin reais,559.0,br,chrome,web,expansao_r,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin reddit,558.0,br,chrome,web,expansao_r,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin red pill livro,557.0,br,chrome,web,expansao_r,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin rainbow,556.0,br,chrome,web,expansao_r,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin real time,555.0,br,chrome,web,expansao_r,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin renato ulianov,554.0,br,chrome,web,expansao_r,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin red pill epub,553.0,br,chrome,web,expansao_r,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin rio de janeiro,552.0,br,chrome,web,expansao_r,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin red pill 1 edição pdf,551.0,br,chrome,web,expansao_r,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin red pill renato amoedo,550.0,br,chrome,web,expansao_r,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin subiu,700.0,br,chrome,web,expansao_s,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin site,602.0,br,chrome,web,expansao_s,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin significado,601.0,br,chrome,web,expansao_s,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin stock,600.0,br,chrome,web,expansao_s,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin sobe,560.0,br,chrome,web,expansao_s,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin simbolo,559.0,br,chrome,web,expansao_s,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin satoshi,558.0,br,chrome,web,expansao_s,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin surgiu quando,557.0,br,chrome,web,expansao_s,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin subiu hoje,556.0,br,chrome,web,expansao_s,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin standard,555.0,br,chrome,web,expansao_s,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin scan,554.0,br,chrome,web,expansao_s,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin status invest,553.0,br,chrome,web,expansao_s,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin stock to flow,552.0,br,chrome,web,expansao_s,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin sobe ou desce,551.0,br,chrome,web,expansao_s,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin solana hoje,550.0,br,chrome,web,expansao_s,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin tempo real,700.0,br,chrome,web,expansao_t,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin today,650.0,br,chrome,web,expansao_t,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin tendencia,602.0,br,chrome,web,expansao_t,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin trump,601.0,br,chrome,web,expansao_t,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcointrade,600.0,br,chrome,web,expansao_t,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin to real,559.0,br,chrome,web,expansao_t,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin to dolar,558.0,br,chrome,web,expansao_t,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin to you,557.0,br,chrome,web,expansao_t,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin to dollar,556.0,br,chrome,web,expansao_t,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin treasury company,555.0,br,chrome,web,expansao_t,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin to brl,554.0,br,chrome,web,expansao_t,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin talk,553.0,br,chrome,web,expansao_t,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin ticker,552.0,br,chrome,web,expansao_t,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin tem lastro,551.0,br,chrome,web,expansao_t,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin tem imposto de renda,550.0,br,chrome,web,expansao_t,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin usdt,602.0,br,chrome,web,expansao_u,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin usd hoje,601.0,br,chrome,web,expansao_u,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin us,600.0,br,chrome,web,expansao_u,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin ultimos 6 meses,560.0,br,chrome,web,expansao_u,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin usd today,559.0,br,chrome,web,expansao_u,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin ultimos 5 anos,558.0,br,chrome,web,expansao_u,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin ultimas noticias,557.0,br,chrome,web,expansao_u,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin usd tradingview,556.0,br,chrome,web,expansao_u,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin usd cotação,555.0,br,chrome,web,expansao_u,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin usd grafico,554.0,br,chrome,web,expansao_u,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin usdt hoje,553.0,br,chrome,web,expansao_u,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin usd agora,552.0,br,chrome,web,expansao_u,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin usd investing,551.0,br,chrome,web,expansao_u,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin usdt binance,550.0,br,chrome,web,expansao_u,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin valor,1250.0,br,chrome,web,expansao_v,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin vai subir,1000.0,br,chrome,web,expansao_v,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin valor hoje,602.0,br,chrome,web,expansao_v,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin valor dolar,601.0,br,chrome,web,expansao_v,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin vai cair,600.0,br,chrome,web,expansao_v,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin vale a pena,559.0,br,chrome,web,expansao_v,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin value,558.0,br,chrome,web,expansao_v,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin vai cair mais,557.0,br,chrome,web,expansao_v,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin vale a pena investir,556.0,br,chrome,web,expansao_v,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin vai subir hoje,555.0,br,chrome,web,expansao_v,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin vai subir ou cair,554.0,br,chrome,web,expansao_v,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin vai voltar a subir,553.0,br,chrome,web,expansao_v,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin valor em real,552.0,br,chrome,web,expansao_v,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin volta a subir,551.0,br,chrome,web,expansao_v,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin valor em 2010,550.0,br,chrome,web,expansao_v,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin wallet,1251.0,br,chrome,web,expansao_w,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin wallpaper,1250.0,br,chrome,web,expansao_w,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin white paper,1050.0,br,chrome,web,expansao_w,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin wikipedia,850.0,br,chrome,web,expansao_w,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin wallpaper 4k,601.0,br,chrome,web,expansao_w,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin whales,600.0,br,chrome,web,expansao_w,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin wiki,558.0,br,chrome,web,expansao_w,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin wallet tracker,557.0,br,chrome,web,expansao_w,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin wallet sizes,556.0,br,chrome,web,expansao_w,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin well,555.0,br,chrome,web,expansao_w,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin wallets,554.0,br,chrome,web,expansao_w,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin widget,553.0,br,chrome,web,expansao_w,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin wallpaper celular,552.0,br,chrome,web,expansao_w,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin wallet check,551.0,br,chrome,web,expansao_w,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin wallet generator,550.0,br,chrome,web,expansao_w,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin x dolar,1252.0,br,chrome,web,expansao_x,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin x real,1251.0,br,chrome,web,expansao_x,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin xp,1250.0,br,chrome,web,expansao_x,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin xrp,850.0,br,chrome,web,expansao_x,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin x ouro,700.0,br,chrome,web,expansao_x,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin x criptomoeda,602.0,br,chrome,web,expansao_x,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin x ethereum,601.0,br,chrome,web,expansao_x,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin xrp hoje,600.0,br,chrome,web,expansao_x,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin x gold,556.0,br,chrome,web,expansao_x,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin x m2,555.0,br,chrome,web,expansao_x,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin x dolar grafico,554.0,br,chrome,web,expansao_x,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin x real grafico,553.0,br,chrome,web,expansao_x,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin x dolar hoje,552.0,br,chrome,web,expansao_x,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin x usdt,551.0,br,chrome,web,expansao_x,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin x solana,550.0,br,chrome,web,expansao_x,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin yahoo finance,1251.0,br,chrome,web,expansao_y,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin youtube,1250.0,br,chrome,web,expansao_y,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin yield,600.0,br,chrome,web,expansao_y,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin yubb,560.0,br,chrome,web,expansao_y,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin you,559.0,br,chrome,web,expansao_y,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin yearly returns,558.0,br,chrome,web,expansao_y,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin z score,1250.0,br,chrome,web,expansao_z,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin zonas de liquidez,601.0,br,chrome,web,expansao_z,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoinz,600.0,br,chrome,web,expansao_z,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin zar,561.0,br,chrome,web,expansao_z,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,zukunft bitcoin,560.0,br,chrome,web,expansao_z,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin zella,559.0,br,chrome,web,expansao_z,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin zu euro,558.0,br,chrome,web,expansao_z,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin zonda,557.0,br,chrome,web,expansao_z,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin zero,556.0,br,chrome,web,expansao_z,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin zambia,555.0,br,chrome,web,expansao_z,2025-12-12 00:49:31,,,,,,,,,,,,,,,
Google Suggest,sugestao,bitcoin,bitcoin in zloty,554.0,br,chrome,web,expansao_z,2025-12-12 00:49:31,,,,,,,,,,,,,,,
